cluster	entrezgene_id	external_gene_name	Number of datasets	max(|logFC|)	logFC	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
cluster_2						GO_Biological_Process_2021__presynaptic active zone organization (GO:1990709)	-0.5888223552894211	-1.015632496732219	0.47010309278350515	0.867673234864445	1.0	2/2	41.55%	ERC2;BSN
cluster_2						GO_Biological_Process_2021__posttranscriptional regulation of gene expression (GO:0010608)	0.482	1.0143565443539118	0.4498069498069498	0.9705946658130775	1.0	3/3	52.09%	ZC3H7A;TDRD7;RBM4B
cluster_2						GO_Biological_Process_2021__determination of left/right symmetry (GO:0007368)	0.48165502664300397	1.014218221612236	0.43	0.9692936618169435	1.0	1/3	2.58%	CITED2
cluster_2						GO_Biological_Process_2021__lysosome localization (GO:0032418)	-0.5868263473053892	-1.0141326535931814	0.4519230769230769	0.8702297344822943	1.0	2/2	41.75%	PLEKHM2;MYH9
cluster_2						GO_Biological_Process_2021__peptidyl-serine phosphorylation (GO:0018105)	-0.47600000000000003	-1.0128938497229039	0.3975659229208925	0.8711227203984446	1.0	3/3	52.88%	CDC7;CAMK1G;TBK1
cluster_2						GO_Biological_Process_2021__peptidyl-serine modification (GO:0018209)	-0.47600000000000003	-1.0128938497229039	0.3975659229208925	0.8711227203984446	1.0	3/3	52.88%	CDC7;CAMK1G;TBK1
cluster_2						GO_Biological_Process_2021__chromatin remodeling at centromere (GO:0031055)	0.5768463073852296	1.0120172592126258	0.45778611632270166	0.9660838841220358	1.0	2/2	42.54%	CENPC;ITGB3BP
cluster_2						GO_Biological_Process_2021__DNA replication-independent nucleosome assembly (GO:0006336)	0.5768463073852296	1.0120172592126258	0.45778611632270166	0.9660838841220358	1.0	2/2	42.54%	CENPC;ITGB3BP
cluster_2						GO_Biological_Process_2021__CENP-A containing nucleosome assembly (GO:0034080)	0.5768463073852296	1.0120172592126258	0.45778611632270166	0.9660838841220358	1.0	2/2	42.54%	CENPC;ITGB3BP
cluster_2						GO_Biological_Process_2021__CENP-A containing chromatin organization (GO:0061641)	0.5768463073852296	1.0120172592126258	0.45778611632270166	0.9660838841220358	1.0	2/2	42.54%	CENPC;ITGB3BP
cluster_2						GO_Biological_Process_2021__histone exchange (GO:0043486)	0.5768463073852296	1.0120172592126258	0.45778611632270166	0.9660838841220358	1.0	2/2	42.54%	CENPC;ITGB3BP
cluster_2						GO_Biological_Process_2021__centromere complex assembly (GO:0034508)	0.5768463073852296	1.0120172592126258	0.45778611632270166	0.9660838841220358	1.0	2/2	42.54%	CENPC;ITGB3BP
cluster_2						GO_Biological_Process_2021__regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165)	-0.5808401281960826	-1.011953447247158	0.44216417910447764	0.8679909553442952	1.0	1/2	5.17%	MIF
cluster_2						GO_Biological_Process_2021__negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)	-0.5808401281960826	-1.011953447247158	0.44216417910447764	0.8679909553442952	1.0	1/2	5.17%	MIF
cluster_2						GO_Biological_Process_2021__negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	-0.5808401281960826	-1.011953447247158	0.44216417910447764	0.8679909553442952	1.0	1/2	5.17%	MIF
cluster_2						GO_Biological_Process_2021__negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	-0.5808401281960826	-1.011953447247158	0.44216417910447764	0.8679909553442952	1.0	1/2	5.17%	MIF
cluster_2						GO_Biological_Process_2021__negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__error-free translesion synthesis (GO:0070987)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__endoplasmic reticulum to cytosol transport (GO:1903513)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__regulation of RIG-I signaling pathway (GO:0039535)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__negative regulation of RIG-I signaling pathway (GO:0039536)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__retrograde protein transport, ER to cytosol (GO:0030970)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__protein exit from endoplasmic reticulum (GO:0032527)	-0.7549800796812749	-1.009981578838432	0.4912621359223301	0.8650444149774112	1.0	1/1	24.85%	NPLOC4
cluster_2						GO_Biological_Process_2021__negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	0.5740744614710261	1.009734045808637	0.43452380952380953	0.9709441218828564	1.0	1/2	6.56%	DDIT4
cluster_2						GO_Biological_Process_2021__response to light stimulus (GO:0009416)	0.5708582834331338	1.0092992041281008	0.4635108481262327	0.970780974921142	1.0	2/2	43.14%	AANAT;RRH
cluster_2						GO_Biological_Process_2021__Fc receptor signaling pathway (GO:0038093)	0.4231418894884236	1.0092498106738321	0.4340344168260038	0.9677833274470851	1.0	1/4	0.40%	FOS
cluster_2						GO_Biological_Process_2021__Fc-epsilon receptor signaling pathway (GO:0038095)	0.4231418894884236	1.0092498106738321	0.4340344168260038	0.9677833274470851	1.0	1/4	0.40%	FOS
cluster_2						GO_Biological_Process_2021__negative regulation of cell division (GO:0051782)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__multivesicular body assembly (GO:0036258)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__regulation of centrosome cycle (GO:0046605)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__negative regulation of cytokinesis (GO:0032466)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__mitotic cytokinetic process (GO:1902410)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__multivesicular body organization (GO:0036257)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__endosome transport via multivesicular body sorting pathway (GO:0032509)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__midbody abscission (GO:0061952)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__mitotic cell cycle checkpoint signaling (GO:0007093)	0.749003984063745	1.0086804798255178	0.4695121951219512	0.9525480816145769	1.0	1/1	25.25%	CHMP4C
cluster_2						GO_Biological_Process_2021__neuron differentiation (GO:0030182)	0.2969619782423484	1.0071487066379432	0.4230055658627087	0.9552580910187458	1.0	4/10	16.50%	OPHN1;DDIT4;SPOCK1;ANOS1
cluster_2						GO_Biological_Process_2021__COPII-coated vesicle cargo loading (GO:0090110)	0.7569721115537849	1.006761753267826	0.4859437751004016	0.9548870741889375	1.0	1/1	24.45%	SEC23B
cluster_2						GO_Biological_Process_2021__cell morphogenesis involved in neuron differentiation (GO:0048667)	0.4869426469020883	1.0050144131905419	0.43664717348927873	0.9580869537138196	1.0	1/3	1.59%	OPHN1
cluster_2						GO_Biological_Process_2021__regulation of Rho protein signal transduction (GO:0035023)	0.340743741007441	1.0049420897478711	0.4405850091407678	0.9567129539806406	1.0	2/7	4.37%	OPHN1;KANK1
cluster_2						GO_Biological_Process_2021__calcium ion transport (GO:0006816)	0.5808383233532936	1.0038665273602885	0.4720616570327553	0.9587622391129567	1.0	2/2	42.15%	RYR3;CYP27B1
cluster_2						GO_Biological_Process_2021__phospholipid catabolic process (GO:0009395)	-0.47200000000000003	-1.0037370345547807	0.4541577825159915	0.8793977519500525	1.0	3/3	53.28%	LIPG;PLBD2;SMPD4
cluster_2						GO_Biological_Process_2021__positive regulation of vascular permeability (GO:0043117)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of p38MAPK cascade (GO:1900745)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of leukocyte migration (GO:0002687)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of blood vessel endothelial cell migration (GO:0043535)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__blood vessel morphogenesis (GO:0048514)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__negative regulation of vascular permeability (GO:0043116)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of protein kinase C signaling (GO:0090036)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__endothelial cell chemotaxis (GO:0035767)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__camera-type eye morphogenesis (GO:0048593)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of neuroblast proliferation (GO:0002052)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__chemical homeostasis within a tissue (GO:0048875)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__venous blood vessel morphogenesis (GO:0048845)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__vascular wound healing (GO:0061042)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__vascular endothelial growth factor receptor signaling pathway (GO:0048010)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of sprouting angiogenesis (GO:1903672)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of blood-brain barrier permeability (GO:1905603)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__vascular associated smooth muscle cell development (GO:0097084)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of trophoblast cell migration (GO:1901165)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of cellular component movement (GO:0051270)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__surfactant homeostasis (GO:0043129)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of immune system process (GO:0002684)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of mast cell chemotaxis (GO:0060754)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of deacetylase activity (GO:0090045)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of leukocyte chemotaxis (GO:0002690)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__cellular response to acid chemical (GO:0071229)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of neuroblast proliferation (GO:1902692)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__branching morphogenesis of an epithelial tube (GO:0048754)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__commissural neuron axon guidance (GO:0071679)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of axon extension involved in axon guidance (GO:0048841)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__macrophage differentiation (GO:0030225)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__angiogenesis involved in wound healing (GO:0060055)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__eye photoreceptor cell differentiation (GO:0001754)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__vasculogenesis (GO:0001570)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__vascular endothelial growth factor signaling pathway (GO:0038084)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of leukocyte migration (GO:0002685)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of focal adhesion assembly (GO:0051893)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__lactation (GO:0007595)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__artery development (GO:0060840)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of retinal ganglion cell axon guidance (GO:0090259)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__regulation of establishment of endothelial barrier (GO:1903140)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of protein kinase C signaling (GO:0090037)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__positive regulation of axon extension involved in axon guidance (GO:0048842)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
cluster_2						GO_Biological_Process_2021__cardiac muscle cell development (GO:0055013)	0.750996015936255	1.002103227238378	0.510934393638171	0.8543897148227412	1.0	1/1	25.05%	VEGFA
